index,dim1,dim2,dim3,dim4
4957,-0.0019711815,-0.01680367,0.01230894,-0.82107484
4958,0.01072282,0.004451614,-0.018761799,-1.5475519
4959,-0.0052689705,0.018523622,-0.016129121,1.7495323
4960,-0.006750535,-0.02214985,0.012739927,-0.83323884
4961,0.0073361658,-0.023681197,0.007012978,-2.201308
4962,0.0042367913,-0.020749439,0.009248629,-0.4459015
4963,-0.0007175468,-0.018898372,0.013734624,-0.46020722
4964,0.003665965,0.028554935,-0.014353737,1.7485297
4965,0.0024063922,-0.015912253,0.01696515,-0.4661851
4966,0.019329447,0.046623874,-0.020060882,1.7157575
4967,-0.003965657,-0.018689532,0.01370047,-0.81174195
4968,-0.012982342,-0.033038605,0.0051927567,0.6213881
4969,-0.008137044,0.005394455,-0.011200801,0.05566913
4970,0.00047040358,-0.015394557,0.014141142,0.29072016
4971,0.002806861,-0.023017604,0.009701118,-0.46799022
4972,0.0012919046,-0.024265144,0.012834415,-0.81299365
4973,-0.005975332,-0.012778837,-0.0077913254,-0.1717302
4974,0.0017772354,-0.021790404,0.007625863,-0.4464541
4975,-0.011842247,-0.069677964,0.045547843,0.9580209
4976,-0.0142653845,-0.029275302,0.015899599,0.6194283
4977,0.0024322309,-0.016633306,0.01430203,0.3069194
4978,-0.017299604,-0.030083973,0.01028721,0.61791
4979,-0.004186567,-0.009199712,-0.008481488,-0.17067333
4980,0.00030826405,-0.021585334,0.013883904,-0.45746535
4981,-0.017319296,-0.029646475,0.010599926,0.61781645
4982,-0.010350991,-0.028083254,0.01299265,0.6139529
4983,-0.004338395,-0.024002481,0.0078763515,-0.7971724
4984,0.011421517,0.04096945,-0.02673532,1.7524178
4985,0.0031410046,-0.0077083893,-0.030786887,-1.4977622
4986,0.0022477098,-0.019274596,0.008931622,-0.42568797
4987,0.0039801784,0.018180866,-0.009785682,1.7289784
4988,-0.0055112205,-0.026009101,0.0046905726,-0.8231214
4989,-0.0063128434,-0.009029631,-0.00432609,-0.15703148
4990,0.0019522198,-0.015649904,0.014622465,-0.4366669
4991,0.0034926273,-0.022658426,0.0064884573,-0.46511889
4992,0.0011832751,-0.022017736,0.012716398,-0.8063597
4993,-0.004429538,0.011477824,-0.0035264045,1.7231613
4994,-0.01963475,-0.028121192,0.0060002953,0.609187
4995,0.0072561987,-0.018662754,0.014447078,-0.4634121
4996,0.0018875077,0.029620398,-0.017981365,1.7598317
4997,-0.012034912,-0.07197675,0.050387934,0.95759666
4998,-0.010102566,-0.012411047,-0.0038305223,-0.15319039
4999,-0.009541597,-0.05597936,0.047550112,0.948184
5000,-0.013074424,0.0025814436,-0.0094655305,0.05194983
5001,0.0068632774,0.022522796,-0.010981873,1.7287403
5002,0.0026577152,0.021921504,-0.0045404583,1.7210141
5003,0.008988697,-0.016941626,0.008065283,-0.4531216
5004,0.011608627,0.025907468,-0.014569804,1.7126181
5005,-0.0013751946,-0.01095413,-0.010799482,-0.16989644
5006,-0.014892112,-0.017397132,0.013892874,-1.1277882
5007,0.0027594157,-0.015010852,0.016079724,-0.4749632
5008,-0.008385401,-0.020420615,0.014263153,-0.79239136
5009,0.00023030117,-0.023918886,0.0072766542,-0.45708984
5010,0.0027395822,-0.025481302,0.008406952,-0.8064685
5011,-0.016989637,-0.077684954,0.04765837,0.9791949
5012,0.0042866655,-0.018409554,0.0027433187,0.2864052
5013,0.003898356,-0.01581465,0.014299378,-0.42945147
5014,-0.0031058006,-0.018813733,0.017179608,-0.47963446
5015,0.005708754,0.039370965,-0.025023997,1.7658521
5016,-0.0031401925,-0.020019162,0.010470822,-0.7988266
5017,0.0012561493,-0.0057064407,-0.030259475,-1.5087287
5018,0.0005719997,-0.02341551,0.00823614,0.3005097
5019,-0.013417553,-0.025701884,0.0064940006,0.6061692
5020,0.005685795,-0.011931185,0.0024486333,0.3048976
5021,0.012636233,-0.0140425,-0.00015033782,0.3199513
5022,-0.004354175,-0.013037194,-0.0041362047,-0.18460171
5023,-0.009341639,0.0036499314,-0.0104071945,0.05035326
5024,-0.012641083,0.0037931316,-0.0099461675,0.054877788
5025,0.0053657256,0.029111806,-0.009720504,1.7436062
5026,0.011032451,0.03331345,-0.020500436,1.7490106
5027,-0.003930565,-0.011758331,-0.008354455,-0.179448
5028,0.0067291,-0.016566087,0.0016592741,0.28800398
5029,0.0336429,-0.02092417,-0.00022912025,-2.1739676
5030,0.00941411,-0.016292382,0.0109127015,-0.45436817
5031,-0.0023114644,-0.024634022,0.0053382963,-0.81819344
5032,-0.008054551,-0.011851881,-0.005445823,-0.16540195
5033,-0.010813888,-0.011594821,-0.002135396,-0.17668535
5034,-0.0010943674,-0.010791112,-0.012439758,-0.15370215
5035,-0.002594214,-0.024867732,0.010812148,0.606743
5036,0.0017538555,-0.0032185428,-0.02625613,-1.509836
5037,-0.014701407,-0.015046533,0.01249297,-1.148937
5038,-0.0030004345,-0.02140892,0.0092725605,-0.84389055
5039,0.0013565533,0.030492615,-0.020537153,1.7506646
5040,-0.0053818934,-0.020540375,0.0071235597,-0.8179383
5041,0.0065036006,-0.01839811,0.011404455,0.3008535
5042,0.0055346377,-0.024818588,0.008736566,0.2951346
5043,0.0037841685,-0.01881351,0.011947989,-0.46481323
5044,0.008234333,0.021430183,-0.00847587,1.7223349
5045,-0.0011345111,-0.023854423,0.0025821477,-0.8132106
5046,0.007892389,-0.01486427,0.01107955,-0.44652122
5047,-0.003900703,-0.017674569,0.01740235,-0.82124007
5048,-0.017101828,-0.030752439,0.0077129155,0.60650325
5049,0.009451006,-0.024550807,0.008502781,-2.1959035
5050,0.03286541,-0.01892947,-0.0038797855,-2.1719759
5051,-0.008483019,-0.008079622,-0.0034872442,-0.1541925
5052,-0.0018726699,-0.018271837,0.014869049,-0.44365054
5053,-9.8537654e-05,-0.0263162,0.010784313,0.28960687
5054,-0.009425189,0.0041774474,-0.011095569,0.05588884
5055,0.007097531,-0.024008889,0.009496897,0.29062605
5056,0.0067430697,-0.023522917,0.011074781,-2.2080607
5057,-0.011506181,0.002553787,-0.0095669925,0.04990598
5058,-0.014845591,-0.015058678,0.011477813,-1.1323476
5059,-0.012494128,0.0027402155,-0.008862436,0.050713547
5060,0.0006822981,-0.014498059,0.017157555,-0.42391384
5061,0.0027725585,-0.025710855,0.0059871227,-0.82928765
5062,0.015172888,0.03770415,-0.020242184,1.7497762
5063,0.011871342,-0.018240098,-0.002664432,0.29034722
5064,0.0024618395,-0.022906605,0.007153675,-0.45154643
5065,0.0018459,-0.021885205,0.013707563,-0.4738781
5066,-0.014216002,-0.021247853,0.005457625,-1.1295937
5067,0.002053272,0.025822874,-0.0045378804,1.6972331
5068,0.0037362017,0.0286729,-0.015982911,1.7389066
5069,0.010701198,-0.021904428,0.0049123764,-0.4407587
5070,0.002668146,-0.02088048,0.0074674636,-0.42828554
5071,0.0052917935,-0.021470178,0.0031551123,-0.4348017
5072,0.0056129955,0.022167701,-0.0066714287,1.7208052
5073,-0.002308216,-0.02040686,0.008173764,-0.83217716
5074,0.011778053,-0.018469226,0.013202444,-2.2020772
5075,-0.0053700916,-0.012915794,-0.009282425,-0.16722538
5076,-0.008269664,0.0054079406,-0.01042819,0.055800885
5077,0.0029355325,0.019419532,-0.0016547143,1.6864691
5078,-0.008254122,-0.026128639,0.004693076,0.6152518
5079,-0.0020994656,-0.026612896,0.007007852,-0.7968926
5080,-0.01003487,0.0059746765,-0.011242732,0.054548472
5081,0.020997133,-0.017949633,0.008450896,-2.1957505
5082,-0.010449652,-0.060194734,0.048009887,0.9504867
5083,-0.011873569,-0.029941726,0.0061799586,0.60966057
5084,0.0020467527,-0.019394,0.012209818,-0.43334913
5085,-0.0007356815,0.0139921345,-0.002863571,1.7029297
5086,-0.0052712746,-0.027575854,0.0031573176,0.60477704
5087,-0.014914405,0.004053008,-0.009458199,0.048853777
5088,-0.0019087605,-0.018297274,0.016599849,-0.8034605
5089,-0.0045178495,-0.025543008,0.00560461,-0.82043743
5090,-0.005153369,-0.015207116,-0.01213707,-0.17474301
5091,0.008813117,-0.019654695,0.018719748,-2.2269409
5092,-0.016866457,-0.036331598,0.017506585,0.6175972
5093,0.001629699,-0.018789355,-0.0012351573,0.30994385
5094,0.007633377,-0.014486898,0.0077483207,-0.4220729
5095,0.0030195005,-0.016155455,-0.0014679879,0.30240256
5096,-0.018742923,-0.06963852,0.054069787,0.96416706
5097,-0.004539948,-0.020764563,0.012442276,0.29155147
5098,-0.0066144876,-0.012875441,-0.0052699298,-0.17238285
5099,0.0027175732,-0.024552856,0.008962482,-0.8203309
5100,-0.019183282,-0.03245767,0.018085092,0.61717314
5101,-0.0010209493,-0.017240543,0.0145794,-0.42565906
5102,-0.010115687,-0.062376607,0.048906,0.9451147
5103,0.010398354,-0.02186514,0.010516107,-2.1983442
5104,0.0029655881,0.031135317,-0.021331519,1.7519302
5105,0.007440228,-0.018740539,0.016224548,-0.45268542
5106,0.00775053,-0.01896635,0.008660808,-0.4569403
5107,0.0076583363,-0.018086288,0.0026839525,0.29704583
5108,-0.020339418,-0.06990513,0.046747968,0.9626128
5109,0.0064587183,0.0017823912,-0.019950598,-1.5052457
5110,0.015101109,-0.0144789405,0.0030056983,0.28586453
5111,-0.0045890324,-0.0100794025,-0.004247263,-0.16615155
5112,-0.0014287643,-0.007832844,-0.00897494,-0.1629933
5113,0.0064082183,-0.021915127,0.010883361,-0.47004002
5114,0.013261814,-0.017524462,0.015234321,-2.1997294
5115,-0.004533779,-0.013764221,-0.010603741,-0.1682992
5116,-0.0035465322,-0.023748044,0.007960841,-0.8274347
5117,-0.013722759,-0.018524047,0.0048609823,-1.1334141
5118,0.00026201084,-0.012406964,-0.012563676,-0.1584353
5119,0.0052818395,-0.024503727,0.005001068,-0.8277638
5120,0.0057315566,-0.016804758,0.0025399476,0.27518153
5121,-0.0034397505,-0.019956712,0.014770746,-0.8082907
5122,-0.00095079467,-0.020868395,-0.0024157912,0.31246018
5123,0.029802497,-0.018979471,0.0056283176,-2.1911767
5124,-0.012612548,-0.06780049,0.04745154,0.974231
5125,0.0075136162,0.028174382,-0.009933054,1.7283919
5126,-0.014253411,-0.034576166,0.004731357,0.61066043
5127,0.0011571907,0.019494165,-0.018023834,1.7571422
5128,-0.017103832,-0.035220418,0.0082881,0.621981
5129,0.006477643,-0.015121255,0.0019983053,0.28504735
5130,0.021312002,0.030331042,-0.013749987,1.7075064
5131,-0.014360141,-0.022085015,0.007860273,0.5996331
5132,0.0034658052,-0.0036644004,-0.02527678,-1.5071017
5133,-0.016079862,-0.07299785,0.049208477,0.9589386
5134,0.015248429,0.05133712,-0.026387155,1.760181
5135,-0.01998872,-0.06744821,0.051725477,0.95524275
5136,0.0021863468,-0.00093701854,-0.02173628,-1.5083144
5137,-0.0042692833,-0.013095845,-0.015546411,-0.1593566
5138,-0.009318057,-0.05982477,0.04458326,0.9501747
5139,0.005369816,-4.235655e-06,-0.0231575,-1.5134434
5140,0.0023561455,-0.0008964874,-0.022934452,-1.5070949
5141,0.008835424,-0.018149588,0.0028398484,0.30212796
5142,0.009282906,-0.021880608,0.009194389,-2.2081842
5143,-0.0033628754,-0.026143927,0.013817683,0.609321
5144,-0.002212178,-0.01926564,0.008426204,-0.8127285
5145,-0.012147572,-0.031395484,0.0019372255,0.60040265
5146,-0.0063443296,0.004821267,-0.011020333,0.054814454
5147,0.005946789,-0.02392139,-0.007092014,0.3060524
5148,-0.008552309,-0.014584545,-0.003670901,-0.17370729
5149,0.01249728,0.032228936,-0.019603,1.738351
5150,0.0049913563,-0.01726498,0.011807129,0.2973029
5151,-0.013797123,-0.013214465,0.012772784,-1.1435142
5152,-0.009917747,-0.071133405,0.048998654,0.9630729
5153,-0.010365602,-0.010808606,-0.0030586123,-0.16876435
5154,0.0028029159,0.03606427,-0.029833898,1.7781031
5155,-0.0053405575,-0.009393785,-0.011157051,-0.14277397
5156,-0.00032132491,-0.023036826,0.012344748,0.28641284
5157,-0.013849024,-0.021233592,0.006914988,0.6076846
5158,0.018927298,0.03588171,-0.013754964,1.7072686
5159,0.007699076,-0.023963813,0.014874116,-2.213311
5160,0.008083958,-0.00048950687,-0.024712875,-1.5265954
5161,0.008330334,-0.016314898,0.002139032,0.3018067
5162,0.012728948,-0.00029415265,-0.021137536,-1.5349417
5163,0.0055992194,-0.0022786,-0.026288196,-1.5157081
5164,0.014607672,-0.013883878,-0.0039869845,0.3244226
5165,0.004245553,-0.02023897,-0.00028565526,0.29639143
5166,-0.015118416,-0.06571606,0.049460515,0.95547086
5167,-0.0068575554,-0.012158085,-0.005734414,-0.17453597
5168,-0.00013586506,-0.018075127,0.013787419,0.28921986
5169,0.002512727,-0.023436893,0.009359673,-0.4435395
5170,-0.0058895163,-0.012521226,-0.010280028,-0.15334843
5171,0.026991922,-0.021262858,0.00931561,-2.210477
5172,0.009844575,-0.021146808,0.0074944347,-0.46099448
5173,-0.006801497,-0.014019061,-0.006585002,-0.16509467
5174,-0.00055291876,-0.018790204,0.010512784,-0.8194909
5175,-0.009781677,-0.028531957,0.0071676522,0.6106059
5176,0.007439006,-0.022939984,0.0084543675,-2.1941993
5177,0.008976147,0.043979403,-0.01983349,1.7427785
5178,-0.011290919,0.0052395724,-0.010256365,0.05525162
5179,-0.0051922463,-0.016322691,0.018271118,-0.8398258
5180,0.006165866,-0.012455393,-0.0014665872,0.3131376
5181,-0.015561532,-0.018355247,0.008600935,-1.1353699
5182,-0.009953175,-0.022112686,0.0019663721,0.6068573
5183,0.011879157,0.034020733,-0.013038531,1.736652
5184,0.0057674088,-0.016702238,0.013838813,-0.46097916
5185,-0.018035058,-0.030967358,0.008922651,0.6108437
5186,0.0038277134,0.030472104,-0.013945058,1.7394738
5187,0.00036766008,-0.022981782,0.009093136,-0.83076966
5188,-0.015678626,-0.027948592,0.014901713,0.61249125
5189,-0.012882289,-0.021605883,0.0064875335,-1.1297135
5190,-0.0034843348,-0.0075304694,-0.0076940656,-0.16706125
5191,0.0038131215,-0.012160275,-0.0012969077,0.31671107
5192,-0.0130451135,-0.02754942,0.017030567,0.6124948
5193,-0.0099592395,-0.0305426,0.006306842,0.6081538
5194,0.017250527,0.046808224,-0.015569299,1.7272141
5195,-0.010328185,0.005843442,-0.010789707,0.054470435
5196,-0.004732903,-0.010374162,-0.0069980174,-0.18106513
5197,0.0070252754,-0.018899668,0.014900506,-0.44989085
5198,-0.018825572,-0.015994634,0.0096495,-1.1346982
5199,-0.0036801212,-0.019480918,0.015171602,-0.79083395
5200,-0.0004732348,0.032551516,-0.026710942,1.7678158
5201,0.014600698,-0.017948788,0.016010523,-2.20691
5202,-0.007772263,-0.010550845,-0.0018412173,-0.18115371
5203,0.0014938004,-0.020481128,0.014936969,0.28322917
5204,-0.0033245943,-0.019018132,0.0136577785,-0.8143072
5205,0.005056951,-0.019023929,0.010412201,-0.44777703
5206,-0.00084193423,0.025880236,-0.020986289,1.7629617
5207,-0.014463615,-0.021583576,0.008138239,-1.1163882
5208,-0.018015724,-0.015667144,0.010856494,-1.135393
5209,-0.012050267,0.01483183,-0.013908997,1.7506778
5210,0.008784521,-0.004688818,-0.030627571,-1.5404843
5211,-0.0064941756,-0.007494513,-0.0023337454,-0.1634278
5212,-0.0020263158,-0.013436053,-0.0113836825,-0.17586045
5213,0.008450542,-0.01773088,0.016021386,-0.44341433
5214,-0.0047615636,0.0131924935,-0.011213496,1.7446496
5215,-0.0006106831,0.026916962,-0.02014321,1.7554864
5216,0.0054210313,-0.022758905,0.0024099052,0.29881525
5217,0.0027962811,-0.01965822,0.015528247,-2.1911821
5218,-0.012528192,-0.029091228,0.0066041946,0.6078187
5219,-0.00020607933,-0.012580831,0.0006002784,0.3250919
5220,0.0007899739,-0.020550508,0.011137381,-0.45253915
5221,-0.01440056,-0.026500154,0.008026972,0.60392797
5222,0.0023458786,-0.018759448,0.013448089,-0.4712667
5223,-0.000491634,0.023338724,-0.019278899,1.7476376
5224,-0.0029295944,-0.019090313,0.01485081,-0.826356
5225,-0.00085325167,-0.010470215,-0.012791872,-0.16554648
5226,-0.006492745,-0.014371667,-0.01115346,-0.16553716
5227,0.006984148,-0.022243474,0.011064813,0.29231775
5228,-0.0023439638,-0.018677253,0.01149793,-0.8192987
5229,0.007615622,0.03427336,-0.017180502,1.7472899
5230,-0.0065081827,-0.019473273,0.016067967,0.29247105
5231,0.009975236,0.020522337,-0.013529807,1.7346578
5232,-0.00811727,-0.029388193,0.014052287,0.6213762
5233,0.006472219,-0.017858151,0.0016034693,0.3002873
5234,-0.014069941,-0.014403064,0.016451225,-1.1222347
5235,0.006556455,-0.00047278777,-0.02392073,-1.5256482
5236,0.0007956512,-0.017151508,0.016336918,-0.4441371
5237,0.0036513768,-0.02285238,0.014471352,-2.2076495
5238,0.0067983903,-0.014376182,0.0017970651,0.299263
5239,-0.0052219294,-0.019115243,0.011063352,-0.81988347
5240,0.0031860508,-0.017191056,0.013365582,-0.4439746
5241,0.014701564,-0.017597761,0.010192499,-2.2019994
5242,0.0142974295,0.038101416,-0.014599994,1.7023876
5243,0.0007621236,-0.017749805,0.015503228,-0.43056118
5244,-0.0062923394,-0.012137089,-0.009799048,-0.16621551
5245,0.016048897,-0.023441408,0.002568975,-2.1804986
5246,0.007827595,0.022939418,-0.020234585,1.744261
5247,8.681789e-05,-0.019098748,0.009166822,-0.82054806
5248,-0.0023708157,-0.021505643,0.013817236,0.3016796
5249,-0.0060545467,-0.0087627955,-0.004312262,-0.16775852
5250,-0.006917674,-0.026638988,0.003380537,0.60611415
5251,0.012818534,-0.0008915104,-0.02197355,-1.5178171
5252,-0.0094296895,-0.01926281,0.013334423,-0.8382804
5253,0.0050252564,-0.013027776,0.0066931844,0.27517688
5254,-0.011976954,-0.027021114,0.018311426,0.61310136
5255,0.008606095,0.0033244751,-0.019241378,-1.5321858
5256,0.0037860908,-0.019770537,-0.0019153804,0.31915402
5257,-0.0026887022,-0.023872856,0.009207323,-0.8334109
5258,-3.6936253e-05,-0.016483102,0.016577333,-0.4249571
5259,0.011489976,-0.017376322,0.00946705,0.29576308
5260,-0.0018084906,-0.016506959,0.017389163,-0.4728101
5261,-0.006881077,-0.069411844,0.04772234,0.9592941
5262,0.0016289093,-0.019067664,0.013170257,0.2954129
5263,0.006097842,-0.019541088,0.0040396154,0.29580593
5264,-0.013294544,-0.06471108,0.049099922,0.954795
5265,-0.0051147453,-0.027865026,0.011239454,0.60922587
5266,-0.011891995,-0.036004562,0.00473994,0.62298197
5267,0.0069500245,0.022398662,-0.0069425404,1.7203263
5268,-0.010346141,-0.029333118,0.0057097822,0.6077295
5269,0.0015806295,-0.021123726,0.013838291,-0.45611066
5270,-0.0027635507,-0.01774462,0.015596062,-0.8268299
5271,0.0052186884,-0.025311533,0.004911348,-0.8226949
5272,0.00076514855,0.01846541,-0.01897119,1.7438805
5273,0.0033563264,-0.018441219,0.00803259,-0.4499699
5274,-0.01587503,-0.030194093,0.01051259,0.612031
5275,-0.009127159,-0.02412038,0.007119298,0.61303526
5276,-0.0073173605,-0.012730259,-0.006107837,-0.16964279
5277,-0.006958749,-0.020423654,0.008276269,-0.8103055
5278,-0.007178042,-0.06809239,0.04733081,0.95383215
5279,0.0075621493,-0.019665387,0.014961153,-2.2012503
5280,-0.0021070503,-0.0182602,0.014837131,-0.46128362
5281,0.003584478,0.016396623,0.0035940558,1.684044
5282,-0.0038055852,0.02592257,-0.016853824,1.7755096
5283,-0.0060901605,-0.01258475,-0.008653834,-0.18022852
5284,0.0026579686,-0.016399894,0.014400393,-0.42406124
5285,-0.006349409,0.009743754,-0.0059024543,1.7058926
5286,-0.0035578273,-0.008953918,-0.010777459,-0.15286805
5287,0.002397973,-0.015148882,0.014230803,0.29570305
5288,0.009634424,-0.01388948,-0.0029221773,0.3232379
5289,0.027286965,-0.017896887,0.004228577,-2.1789382
5290,-0.013742667,-0.029916529,0.015070617,0.612363
5291,0.0010568984,-0.02276731,0.00956054,-0.46205163
5292,0.0017006882,-0.021279443,0.013301685,-0.43403924
5293,-0.014725056,-0.019947533,0.006384596,-1.1213988
5294,0.008931328,0.035966683,-0.019467965,1.731714
5295,0.0039328597,0.026130904,-0.023473635,1.7566037
5296,-0.000766512,-0.018175084,0.0100269765,-0.8175262
5297,0.0011580326,-0.016340632,-0.0020160228,0.331613
5298,0.013843689,-0.021943156,0.0076391846,-2.1857202
5299,-0.0028077625,-0.026337612,0.0075114816,-0.80505955
5300,-0.014865782,-0.016753893,0.012481704,-1.1436102
5301,-0.014647987,0.0029892437,-0.008781299,0.048301265
5302,-0.0016990826,0.022756103,-0.016277835,1.7458434
5303,0.0042708702,-0.021995056,0.012816012,-0.4738202
5304,-0.008875143,0.006931912,-0.0107319355,0.05096981
5305,0.0070445724,0.0026531108,-0.020221904,-1.5082538
5306,-0.013057809,-0.033893842,0.01731135,0.6205443
5307,-0.00393055,-0.008211289,-0.007078305,-0.14960678
5308,0.0012638308,-0.0177113,0.016144738,-0.47880578
5309,-0.017931905,-0.019819554,0.006001428,-1.1447006
5310,0.009092603,-0.01591954,0.0008263439,0.2859385
5311,-0.013132911,-0.015551206,0.0145135075,-1.1241746
5312,0.0049310364,-0.016584802,0.003774479,0.27566636
5313,-0.018754687,-0.01524334,0.009528115,-1.1336833
5314,-0.008570846,-0.0137700625,-0.006173283,-0.16183491
5315,0.0031874515,-0.020591144,-0.0030940324,0.3197251
5316,0.011908133,-0.022071142,0.0049402714,-0.45848584
5317,0.01687729,0.04335532,-0.018336073,1.7182201
5318,-0.0016661994,-0.007799018,-0.010712028,-0.15111107
5319,0.00270674,-0.0034133159,-0.023949176,-1.5067514
5320,-0.007123675,-0.010003511,-0.0013424307,-0.18090424
5321,-0.0050154403,0.027196009,-0.015006229,1.7423117
5322,0.0068952255,0.0250444,-0.0071386993,1.7196302
5323,0.027536701,-0.020696416,-0.0016268045,-2.1754773
5324,0.00660228,0.03502099,-0.02623552,1.767288
5325,0.00035617128,-0.024775017,0.010423601,-0.83990204
5326,-0.0041424446,-0.026198197,0.0052402914,-0.8180318
5327,-0.0009337403,0.0002529882,-0.022097528,-1.5187744
5328,-0.012392063,-0.02814265,0.007768631,0.61574477
5329,0.0031272806,-0.022845212,0.010109216,-0.47379637
5330,0.010529276,0.029361855,-0.01235117,1.7306428
5331,-0.0012434982,-0.017743785,0.015424743,-0.80788136
5332,-0.0039003007,-0.011676777,-0.0071361065,-0.17196395
5333,0.01523849,-0.022814725,0.004933089,-2.186915
5334,-0.00958937,0.0058445744,-0.010148555,0.052589327
5335,0.0053105988,0.0009684302,-0.018583909,-1.5112587
5336,-0.004263919,-0.0111400075,-0.010159805,-0.15590967
5337,0.0044252984,-0.0001710467,-0.021046564,-1.5051785
5338,0.002577167,0.027038153,-0.02027668,1.7550242
5339,-0.0007110499,-0.018391956,0.014165297,-0.8124256
5340,-0.005573135,-0.019581456,0.012875363,-0.8096076
5341,-0.01227973,0.0020166896,-0.008855313,0.053815387
5342,-0.015439693,-0.030199114,0.010152474,0.6088429
5343,-0.00721818,0.013878215,-0.0044224113,1.7138429
5344,-0.004587423,-0.023378838,0.009926587,-0.83295465
5345,-0.005215626,-0.020557288,0.0066186637,-0.79961526
5346,-0.003547635,-0.020044211,-0.0013823509,0.32079738
5347,-0.011134665,-0.03400633,0.015732422,0.6227288
5348,-0.0029007606,-0.010001112,-0.0031037182,-0.17051443
5349,-0.014074873,-0.016856406,0.011420086,-1.1282089
5350,-0.01242445,-0.015468452,0.014941528,-1.16017
5351,-0.004956078,-0.008672241,-0.008349761,-0.16676258
5352,0.0037884302,-0.010471109,0.00085282326,0.30568856
5353,0.012256887,-0.02241259,0.001833871,-2.1719468
5354,0.013419632,-0.001182545,-0.023732796,-1.539305
5355,0.0006953217,-0.016036142,-0.00658001,0.3199165
5356,-0.0042395554,-0.025937114,0.0051082373,-0.82274425
5357,0.0020027496,-0.018592495,0.0157336,-0.47732407
5358,-0.0076859407,-0.029825334,0.0115439,0.61799425
5359,-0.001664307,-0.024330843,0.006428629,-0.8272232
5360,-0.0019702427,-0.017995808,0.016973868,-0.8008911
5361,0.012892794,-0.02089589,0.015276119,-2.2223568
5362,0.0030318834,-0.016584788,-0.0025523603,0.32153428
5363,0.0014090426,-0.017317254,0.011931375,0.30561626
5364,0.0045308657,-0.021780599,0.0053747743,-0.42240208
5365,-0.0077705644,-0.029795382,0.016005948,0.6188087
5366,-0.0066514723,-0.01831669,0.014653936,-0.84267795
5367,0.0021025129,-0.021612871,0.010622844,-0.47166938
5368,0.004766483,-0.017651353,0.012653723,-0.46128958
5369,0.0043058954,-0.003018815,-0.025722995,-1.5201652
5370,0.021487195,-0.022853438,0.008866549,-2.2113023
5371,0.002073247,-0.020903278,0.004815787,-0.41795725
5372,-0.01617181,-0.07548688,0.05031699,0.95680356
5373,0.015147958,-0.013143707,-0.002966836,0.30508423
5374,0.0048635416,0.03693031,-0.02045314,1.7473896
5375,-0.00042827055,-0.019250888,0.012924641,0.29113573
5376,0.0032588579,-0.02182268,0.0072018504,-0.42773807
5377,-0.016411167,-0.02955063,0.0054000765,0.60611266
5378,0.023239959,-0.017049253,0.010521233,-2.1815283
5379,-0.0067625754,-0.012815151,-0.006354898,-0.17978735
5380,0.0028066523,-0.014808927,0.017190412,-0.46502715
5381,0.0071277507,-0.01572669,0.0011874288,0.28461164
5382,0.008336533,0.02979659,-0.0050548613,1.6913471
5383,-0.008734878,0.006751206,-0.012150779,0.053104676
5384,-0.017582174,-0.03167962,0.015633598,0.6166128
5385,0.009646136,0.027693082,-0.02150181,1.754125
5386,-0.005922746,0.0061192177,-0.012078598,0.053745814
5387,-0.004051771,-0.010637108,-0.012113169,-0.16374654
5388,0.00027144328,0.00047933683,-0.021200314,-1.5093074
5389,-0.012067463,0.0025672875,-0.00952898,0.05132258
5390,-0.014768686,-0.01989391,0.0075291395,-1.1527073
5391,0.0148917325,-0.01443683,-0.0018527955,0.3202666
5392,-0.010197934,-0.060204018,0.047168553,0.953252
5393,-0.010570746,0.0021354817,-0.008588821,0.049571134
5394,0.0010812022,-0.0200993,0.011822179,0.30801827
5395,0.0069941916,-0.017828275,0.0053483844,0.28508365
5396,0.003328029,-0.023183245,0.0024811178,0.27810454
5397,0.021981094,-0.015079852,0.009260491,-2.179952
5398,-0.004867237,-0.02691685,0.0043705553,-0.80179244
5399,0.005880777,-0.021444667,0.011511356,-0.44920897
5400,-0.00543442,0.0071180426,-0.012767971,0.052281942
5401,0.00874253,-0.018807642,0.005482331,-2.1767983
5402,0.00020654872,-0.018803526,0.007811263,-0.815169
5403,-0.00046187267,-0.021417577,0.014430717,0.28236073
5404,0.011115473,0.004293088,-0.0004992783,1.6864609
5405,0.0060374625,-0.003142584,-0.02909191,-1.5336665
5406,0.0018556453,-0.02105834,0.013482928,-0.478351
5407,-0.0070698373,0.006406676,-0.012112394,0.05295372
5408,-0.017637286,-0.03437436,0.016943038,0.60567474
5409,0.01493812,0.03781655,-0.019256532,1.7363361
5410,0.0034751631,-0.018021349,-0.00040733814,0.31049025
5411,-0.0006571822,-0.024901051,0.0054684132,-0.8193835
5412,-0.0026467852,-0.008987848,-0.0037516505,-0.15634485
5413,0.0018087365,-0.018272985,0.011819959,0.2922331
5414,0.0010638274,-0.019632135,0.0073732436,0.29985994
5415,-0.00032910332,-0.01884054,0.012417346,-0.45335042
5416,-0.013004426,-0.027009446,0.010477841,0.6090435
5417,0.013047773,-0.01852991,0.013826236,-2.2091527
5418,-0.006278243,-0.012042407,-0.009712979,-0.16711019
5419,0.005647149,0.0008995645,-0.019945502,-1.5155907
5420,0.008798111,-0.015165556,0.0077693313,-0.4290521
5421,0.0040804036,-0.01805504,0.0144547075,-0.46536076
5422,-0.005126532,-0.008761216,-0.0033598542,-0.1752789
